date,origin_ma28,alt_ma28,origin,alternative,corridor,substitution_ratio
2025-12-06,42.714285714285715,87.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,2.0384615384615383
2025-12-07,42.214285714285715,87.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.0651438240270727
2025-12-08,42.107142857142854,86.10714285714286,Suez Canal,Cape of Good Hope,asia_europe,2.044953350296862
2025-12-11,41.214285714285715,86.75,Suez Canal,Cape of Good Hope,asia_europe,2.104852686308492
2025-12-20,41.642857142857146,86.89285714285714,Suez Canal,Cape of Good Hope,asia_europe,2.0866209262435675
2026-01-02,38.964285714285715,84.53571428571429,Suez Canal,Cape of Good Hope,asia_europe,2.169569202566453
2026-02-06,39.392857142857146,87.39285714285714,Suez Canal,Cape of Good Hope,asia_europe,2.2184950135992745
2026-03-01,41.25,87.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.1134199134199134
2026-04-20,41.892857142857146,91.67857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.1884057971014492
2026-05-14,39.892857142857146,90.21428571428571,Suez Canal,Cape of Good Hope,asia_europe,2.2614145031333925
2026-05-19,39.607142857142854,95.89285714285714,Suez Canal,Cape of Good Hope,asia_europe,2.4211000901713255
2026-05-23,39.5,94.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,2.3815551537070525
2026-05-25,39.82142857142857,96.10714285714286,Suez Canal,Cape of Good Hope,asia_europe,2.4134529147982065
2026-05-26,39.785714285714285,96.53571428571429,Suez Canal,Cape of Good Hope,asia_europe,2.4263913824057455
2026-06-01,40.17857142857143,96.78571428571429,Suez Canal,Cape of Good Hope,asia_europe,2.408888888888889
2026-06-15,40.5,93.85714285714286,Suez Canal,Cape of Good Hope,asia_europe,2.3174603174603177
2026-08-05,41.357142857142854,90.67857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.1925734024179624
2026-08-15,41.142857142857146,89.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.1675347222222223
2026-08-20,40.964285714285715,89.42857142857143,Suez Canal,Cape of Good Hope,asia_europe,2.18308631211857
2019-01-01,61.0,50.0,Suez Canal,Cape of Good Hope,asia_europe,0.819672131147541
2019-01-10,51.5,47.0,Suez Canal,Cape of Good Hope,asia_europe,0.912621359223301
2019-02-26,50.714285714285715,51.464285714285715,Suez Canal,Cape of Good Hope,asia_europe,1.0147887323943663
2019-03-02,50.964285714285715,50.642857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9936930623686056
2019-03-08,50.392857142857146,49.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9900779588944011
2019-03-19,50.964285714285715,48.357142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.9488437281009109
2019-05-17,51.357142857142854,44.92857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.8748261474269821
2019-06-15,51.607142857142854,48.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9377162629757787
2019-06-21,50.392857142857146,49.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9801559177888023
2019-06-26,49.92857142857143,50.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,1.01931330472103
2019-06-29,50.32142857142857,50.5,Suez Canal,Cape of Good Hope,asia_europe,1.0035486160397444
2019-07-07,49.142857142857146,49.107142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.9992732558139533
2019-07-16,50.67857142857143,50.642857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9992952783650458
2019-07-27,51.25,50.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9832752613240419
2019-08-11,54.535714285714285,51.75,Suez Canal,Cape of Good Hope,asia_europe,0.9489194499017682
2019-08-22,54.17857142857143,52.285714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.9650626235992089
2019-08-29,54.785714285714285,51.67857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.9432855280312908
2019-09-09,53.857142857142854,49.714285714285715,Suez Canal,Cape of Good Hope,asia_europe,0.9230769230769231
2019-10-19,56.107142857142854,53.857142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.9598981540420115
2019-10-29,56.892857142857146,50.035714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.879472693032015
2019-11-10,55.535714285714285,49.107142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.8842443729903536
2019-12-17,54.857142857142854,44.035714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.802734375
2020-01-09,54.07142857142857,39.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.7245706737120212
2020-02-05,58.357142857142854,77.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,1.320685434516524
2020-02-24,58.57142857142857,75.75,Suez Canal,Cape of Good Hope,asia_europe,1.2932926829268294
2020-03-11,53.357142857142854,42.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.7945113788487284
2020-04-16,56.642857142857146,47.642857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.8411097099621689
2020-04-18,57.0,49.0,Suez Canal,Cape of Good Hope,asia_europe,0.8596491228070176
2020-04-30,58.17857142857143,51.57142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.8864333947206875
2020-05-01,58.32142857142857,52.25,Suez Canal,Cape of Good Hope,asia_europe,0.8958971218616044
2020-05-17,55.92857142857143,52.5,Suez Canal,Cape of Good Hope,asia_europe,0.9386973180076628
2020-06-09,50.25,56.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,1.1179815209665955
2020-06-10,50.42857142857143,56.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,1.118271954674221
2020-06-20,47.0,54.964285714285715,Suez Canal,Cape of Good Hope,asia_europe,1.169452887537994
2020-06-29,46.214285714285715,50.285714285714285,Suez Canal,Cape of Good Hope,asia_europe,1.0880989180834622
2020-07-09,45.32142857142857,55.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,1.215130023640662
2020-07-12,45.535714285714285,55.0,Suez Canal,Cape of Good Hope,asia_europe,1.2078431372549019
2020-07-13,45.214285714285715,53.357142857142854,Suez Canal,Cape of Good Hope,asia_europe,1.1800947867298577
2020-07-25,46.67857142857143,61.32142857142857,Suez Canal,Cape of Good Hope,asia_europe,1.3136954858454475
2020-08-11,49.0,63.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,1.3017492711370262
2020-08-18,49.42857142857143,55.57142857142857,Suez Canal,Cape of Good Hope,asia_europe,1.1242774566473988
2020-08-28,50.75,55.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,1.1013370865587615
2020-09-23,52.82142857142857,54.142857142857146,Suez Canal,Cape of Good Hope,asia_europe,1.0250169033130494
2020-10-09,52.142857142857146,53.0,Suez Canal,Cape of Good Hope,asia_europe,1.0164383561643835
2020-10-17,52.285714285714285,50.857142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.9726775956284153
2020-10-21,52.17857142857143,50.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.973305954825462
2020-11-19,55.107142857142854,48.75,Suez Canal,Cape of Good Hope,asia_europe,0.8846403110823072
2021-02-02,51.857142857142854,43.357142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.8360881542699724
2021-03-01,56.75,46.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.8244178728760226
2021-03-02,56.785714285714285,47.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.8289308176100628
2021-03-15,57.5,48.107142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.8366459627329192
2021-03-30,47.035714285714285,47.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,1.0182232346241458
2021-04-08,51.25,49.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.9574912891986063
2021-05-01,58.25,51.464285714285715,Suez Canal,Cape of Good Hope,asia_europe,0.8835070508890251
2021-05-27,56.0,49.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.889030612244898
2021-07-03,55.785714285714285,50.357142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.9026888604353392
2021-07-06,55.32142857142857,50.285714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.9089735313105229
2021-07-15,54.714285714285715,49.392857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.9027415143603134
2021-07-25,54.92857142857143,51.464285714285715,Suez Canal,Cape of Good Hope,asia_europe,0.9369310793237972
2021-07-31,56.035714285714285,52.42857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.935627788400255
2021-08-05,57.75,51.82142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.8973407544836116
2021-08-08,57.857142857142854,51.857142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.8962962962962963
2021-08-10,58.642857142857146,51.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.8830694275274056
2021-08-28,62.535714285714285,46.785714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.7481439177612793
2021-09-13,61.67857142857143,48.0,Suez Canal,Cape of Good Hope,asia_europe,0.7782281412854661
2021-09-26,61.82142857142857,48.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.7908723281340266
2021-10-07,62.0,46.17857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.744815668202765
2021-10-24,62.535714285714285,42.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.6727584237578527
2021-11-04,61.892857142857146,40.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.6607039815349106
2021-12-28,59.0,42.32142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.7173123486682809
2022-01-27,59.357142857142854,42.035714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.7081829121540313
2022-03-07,62.57142857142857,42.0,Suez Canal,Cape of Good Hope,asia_europe,0.6712328767123288
2022-03-24,60.607142857142854,40.857142857142854,Suez Canal,Cape of Good Hope,asia_europe,0.6741308190925162
2022-04-15,62.392857142857146,38.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.6233543216943331
2022-04-18,62.67857142857143,39.035714285714285,Suez Canal,Cape of Good Hope,asia_europe,0.6227920227920227
2022-04-20,63.857142857142854,38.964285714285715,Suez Canal,Cape of Good Hope,asia_europe,0.610178970917226
2022-04-23,65.71428571428571,40.07142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.6097826086956522
2022-05-11,64.85714285714286,43.892857142857146,Suez Canal,Cape of Good Hope,asia_europe,0.676762114537445
2022-07-02,69.25,49.0,Suez Canal,Cape of Good Hope,asia_europe,0.7075812274368231
2022-07-05,69.25,47.42857142857143,Suez Canal,Cape of Good Hope,asia_europe,0.6848891181021145
2022-07-09,69.17857142857143,46.82142857142857,Suez Canal,Cape of Good Hope,asia_europe,0.6768198244708311
